key,caption,image_path,label
3788,四川泸定6.8级地震震中距泸定县39公里距康定市47公里距石棉县48公里距汉源县62公里距荥经县78公里,train/img/3209.jpg,0
3193,发型千千万我堆最好看,train/img/2614.jpg,0
829,峨眉山的猴子你们好日子到头了支持人分离 ,train/img/250.jpg,1
1443,郭敬明上海的核酸检测真是各类时装秀看看这个婚纱漂亮不 ,train/img/864.jpg,1
1608,呼和浩特疫情防控呼和浩特跳楼呼和浩特星光a9 ,train/img/1029.jpg,1
3923,2022年3月以来全球多个国家和地区报告了不明原因儿童严重急性肝炎acute severe hepatitis of unknown aetiology in children,train/img/3344.jpg,0
312, 2023年5月15日，江苏省苏州市中级人民法院以间谍罪判处梁成运无期徒刑，剥夺政治权利终身，并没收个人财产五十万元，终结了他长达30多年的美国间谍生涯。 梁成运，1945年出生于中国香港，1983年,test/img/1041.jpg,0
3946,春光融融春色正好,train/img/3367.jpg,0
216,俄罗斯外交部14日召见美国驻俄大使并递交照会，宣布美国驻俄使馆两名外交官为“不受欢迎的人”，要求两人在七日内离境。据法新社报道，对于俄方此举，美国国务院发言人马修·米勒14日晚些时候予以谴责，并誓言美,test/img/945.jpg,0
3814,文化和旅游部办公厅关于的通知各省自治区直辖市文化和旅游厅局新疆生产建设兵团文化体育广电和旅游局,train/img/3235.jpg,0
826,有没有招尼姑的地方笑cry笑cry笑cry ,train/img/247.jpg,1
3539,拜登夫人新冠阳性当地时间16日美国白宫发布声明称,train/img/2960.jpg,0
2537,4月居民消费价格同比上涨2.12022年4月份,train/img/1958.jpg,0
2962,据半岛电视台等外媒25日报道巴西总统府表示,train/img/2383.jpg,0
2300,5月1日新增本土确诊846例本土无症状6895例5月1日024时31个省自治区直辖市和新疆生产建设兵团报告新增确诊病例865例,train/img/1721.jpg,0
2828,多国政要密集访华中国迎来新一轮外交热潮之下,train/img/2249.jpg,0
3430,甘肃增本土无症状41例7月14日024时31个省自治区直辖市和新疆生产建设兵团报告新增确诊病例113例,train/img/2851.jpg,0
3368,6月15日据微信公众号福州人社消息,train/img/2789.jpg,0
3068,4月26日下午巴基斯坦卡拉奇大学孔子学院班车在校内遭遇自杀式恐怖袭击,train/img/2489.jpg,0
2754,四川彭州山洪人员伤亡情况核实中8月13日下午四川省彭州龙门山龙槽沟突发山洪,train/img/2175.jpg,0
3713,记者从最高人民检察院获悉全国政协社会和法制委员会原副主任傅政华涉嫌受贿徇私枉法一案,train/img/3134.jpg,0
7347,8月15日024时海南三亚市新增291例确诊病例其中1例为无症状感染者转归492例无症状感染者,val/img/362.jpg,0
3818,美国五角大楼泄密门引发多方关注其中包括美国盟友,train/img/3239.jpg,0
3087,上海市卫健委通报4月8日024时上海新增本土新冠肺炎确诊病例1015例和无症状感染者22609例,train/img/2508.jpg,0
1427,中建八局深圳华为工地塔吊倒塌死亡三人重大安全事故 ,train/img/848.jpg,1
2359,北京时间3月27日16时20分许321东航MU5735航空器飞行事故的第二个黑匣子已经安全送抵北京,train/img/1780.jpg,0
1073,烈士子女高考加20分引起了部分家长不满看到这个消息我沉默了许久 ,train/img/494.jpg,1
49,鲁山版雕塑开始拆除了！ 建的时候这7百多万的钱谁出？ 拆了能把700万拆回来吗？ 这一建一拆的钱谁来出？ 这个也晒出上学时的你 太有意思了！建的时候花700多...,test/img/778.jpg,1
1804,唐山烧烤店女生去世官方能不能正面回答不要玩文字游戏请拿出四名女生的验伤报告让四名女生的亲属朋友出来证明他们没有性命之忧 ,train/img/1225.jpg,1
1227,好吧商务局的通行证也没用了回家就出不来了住店我是万万不愿意的酒店是住不起的走出店后我又不知道怎么办了 ,train/img/648.jpg,1
1954,我的博文全程都在指责态度问题女子被呵斥了三次第一次是不要等我动手第二次是蹲下去第三次是你口罩呢中间手指不断指指点点根据公安机关办理,train/img/1375.jpg,1
7028,哈哈哈哈 宇宙抗疫地也顶不住了笑cry笑cry笑cry篱笆上看来的 ,val/img/43.jpg,1
895,这次内蒙疫情这么严重几千例了都没上热搜已经封控了好多天每天病例还在剧增感觉比20年疫情刚爆发时候的内蒙还严重疫情内蒙古疫情 ,train/img/316.jpg,1
7260,新疆卫健委通报8月16日0至24时,val/img/275.jpg,0
2474,昨天江苏无锡市在对集中隔离和重点风险人员进行核酸检测中发现39名初筛阳性,train/img/1895.jpg,0
1090,笑死我了开车挖鼻孔罚200记三分允悲允悲允悲 ,train/img/511.jpg,1
6987,00后网红马若松遭遇车祸身亡据目击者透露马若松事故的主要原因是他与另一骑手飙车结果骑得太快直接撞上了面包车目击者还公开了一段近距离抢救视频感叹,val/img/2.jpg,1
1,你什么意思[微笑],test/img/730.jpg,1
1767,呼和浩特星光A9删吧 ,train/img/1188.jpg,1
3189, 美国佛罗里达州奥兰多市一只名为珍珠的小狗被吉尼斯世界纪录评为世界上最矮的狗,train/img/2610.jpg,0
133,原来都是河南老乡[便便][便便][便便],test/img/862.jpg,1
1781,这下可以放心去峨眉山了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈笑声回收计划 ,train/img/1202.jpg,1
3046,3月15日上午10时24分第十四架接返自乌克兰撤离中国公民临时航班安全抵达杭州,train/img/2467.jpg,0
2649,据唐山劳动日报消息6月10日晚,train/img/2070.jpg,0
3612,当地时间12日叙利亚决定重新开放驻突尼斯大使馆,train/img/3033.jpg,0
3662, 外交部发言人汪文斌12日主持例行记者会有记者提问说,train/img/3083.jpg,0
2972,早安你好 新的一天,train/img/2393.jpg,0
1182,乌克兰要求G7提供500亿美元财政援助苏联红军已经在马里乌波尔升起红旗喵喵 ,train/img/603.jpg,1
16,河南抱摔事件最新消息，被摔男子已于昨晚不幸去世。他的脊椎断裂，颅脑严重受损。这起事件使得一时冲动犯下了致命的错误，现在这名光膀子男士或许会为自己的行为感...,test/img/745.jpg,1
610,湖南涉外车祸2人受伤无生命危险贵校的公关专业真的强呢 ,train/img/31.jpg,1
2216,据中国载人航天工程办公室消息今天凌晨,train/img/1637.jpg,0
2608,俄罗斯国防部发言人科纳申科夫20日说俄武装部队已经完全控制马里乌波尔亚速钢铁厂的地下设施,train/img/2029.jpg,0
2591,上海市教育考试院已报案 据上海国子监 关于网传疑似上海中考数学某试题泄题我们已向公安部门报案,train/img/2012.jpg,0
2442,上外往他人杯中投异物学生被开除学籍记者从上海外国语大学获悉因尹某某行为情节严重,train/img/1863.jpg,0
734,离婚率这真的么那也太恐怖了 ,train/img/155.jpg,1
1988,世界杯 事件反转北京国安申诉泾川文汇俱乐部违规申请其取消参加足协杯资格足协内部人员透漏已经收到举报泾川文汇足球队不符合中性名政策由于赞助老板经营,train/img/1409.jpg,1
2706,据宁夏回族自治区纪委监委消息日前经宁夏回族自治区党委批准,train/img/2127.jpg,0
3597,中消协点名东方甄选 6月30日中消协发布2022年618消费维权舆情分析报告,train/img/3018.jpg,0
1526,2018年中国烟草亏损了13.8个亿2019年中国烟草亏损了22.8个亿2020年中国烟草亏损了4.3个亿看到这个数据大家心里是不是也很疑惑中国烟草也能亏钱,train/img/947.jpg,1
3779,7月2日上午江苏无锡市在对集中隔离和重点风险人员进行核酸检测中发现31名初筛阳性,train/img/3200.jpg,0
1537,吃瓜爆料吃瓜吃瓜群新闻成都 双流 棠湖小学二年级学生鸡鸡被割 ,train/img/958.jpg,1
7019,这下可以放心去峨眉山了哈哈哈 笑声回收计划 ,val/img/34.jpg,1
819,来自网络自己判断 ,train/img/240.jpg,1
7225,安徽灵璧新增无症状15例初筛阳性7例2022年7月4日024时安徽灵璧县新增无症状感染者15例,val/img/240.jpg,0
7365,据美国广播公司3月23日报道美国新泽西州警方当天表示,val/img/380.jpg,0
3484,26日洪都拉斯先是宣布同台湾断绝所谓的外交关系,train/img/2905.jpg,0
1036,笑cry泪咋办啊 ,train/img/457.jpg,1
3415,4月14日在习近平主席和巴西总统卢拉共同见证下,train/img/2836.jpg,0
2546,当地时间6月2日乌克兰总统泽连斯基在卢森堡议会发表视频讲话时表示,train/img/1967.jpg,0
7041,眼里只有防疫保住官帽不管民生微笑微笑微笑 ,val/img/56.jpg,1
1557,告诉我不是真的啊悲伤我明明在2022年的中国啊为什么下水道还是挤满了蛆虫唐山 打人唐山被打女生去世河北唐山被打女子仍在医院治疗 到底哪些是真的.,train/img/978.jpg,1
3457,8日中广联合会电视剧导演委员会发布讣告,train/img/2878.jpg,0
2650,中国地震台网正式测定07月06日19时05分在河南郑州市新密市北纬34.46度,train/img/2071.jpg,0
3180,7月12日024时31个省自治区直辖市和新疆生产建设兵团报告新增确诊病例98例,train/img/2601.jpg,0
2042,人社部出招促进高校毕业生就业 人力资源社会保障部就业促进司副司长陈勇嘉在人社部27日举行的新闻发布会上表示今年我国高校毕业生规模达1076万新高,train/img/1463.jpg,0
1682,呼和浩特星光a9 一座没有温度的城市愿逝者安息 ,train/img/1103.jpg,1
352, 日本《周刊文春》电子版6日刊登一张照片，称日本防卫相浜田靖一曾与“反社会势力”举行集会。据日本共同社8日报道，浜田当天承认爆料内容，并称对此表示“反省”   ,test/img/1081.jpg,0
2690,当地时间3月25日洪都拉斯外交部发表声明,train/img/2111.jpg,0
2629,今天17时在四川雅安市芦山县发生6.1级地震,train/img/2050.jpg,0
749,看到这条新闻内心久久不能平静据报道一位英烈子女高考加20分竟然引起某些家长的举报声讨觉得很不公平有网友回怼道确实很不公平凭什么人家牺牲了,train/img/170.jpg,1
3026,据CGTN记者团 在结束上海之行后巴西总统卢拉于4月13日晚抵达北京,train/img/2447.jpg,0
1285,TaylorSwift泰勒斯威夫特taylor swift 霉霉 泰勒斯威夫特中国演唱会成都已批复暂定城市 北京 广州 成都等开启预定模式 ,train/img/706.jpg,1
1142,哈哈哈哈哈哈哈哈猴猴我啊犯罪了捏原来这就是峨眉山的人猴分离 笑声回收计划 ,train/img/563.jpg,1
2645,中共中央总书记国家主席中央军委主席习近平将出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼 ,train/img/2066.jpg,0
2478,5月28日0时至24时北京新增14例本土确诊病例含2例无症状感染者转确诊病例和7例无症状感染者,train/img/1899.jpg,0
928,路边社这个葛兰素史克的传闻看来有可能是真的要不然为啥今天上海这么多大医院莫名其妙紧急封锁允悲不过按理说一堆医生扎堆出省这么高风险的事他们应该有点.,train/img/349.jpg,1
3342,据日本媒体最新报道安倍枪击案嫌疑人山上徹也供述称,train/img/2763.jpg,0
3326,未经审批设网红路牌属违规我喜欢乐山 更喜欢这座城市的你我在宁波很想你日前一系列浪漫风路牌在多地出现,train/img/2747.jpg,0
283,记者：英方官员在议会就所谓“中国间谍”案作陈述时，批评中国在新疆、香港侵犯人权，在南海实施胁迫和恐吓，声称中国对英国和英国的价值观构成“系统性挑战”。请问使馆对此有何评论？使馆发言人：英方有关言论罔顾,test/img/1012.jpg,0
679,上海中考不许屏我十分凭什么不重视 ,train/img/100.jpg,1
3270,据美国广播公司ABC12日消息美国国防部长奥斯汀周二公开表示,train/img/2691.jpg,0
1217,每天都在上演奇幻剧 ,train/img/638.jpg,1
2790,今天上午天津市第二中级人民法院组成七人合议庭,train/img/2211.jpg,0
2365,22日外交部发言人汪文斌主持例行记者会,train/img/1786.jpg,0
583,大家都知道这片土地上精神疾病不是病贪图享乐不可取文娱活动是罪恶 ,train/img/4.jpg,1
3018,吉林新增本土无症状261例4月20日024时吉林省新增本地确诊病例95例轻型93例普通型1例重症1例,train/img/2439.jpg,0
833,不要啊瑟瑟发抖 ,train/img/254.jpg,1
3633,综合俄罗斯商业咨询日报塔斯社等多家俄媒25日报道俄罗斯联邦安全会议副主席梅德韦杰夫接受俄媒采访时,train/img/3054.jpg,0
2715,据台湾中时新闻网28日报道岛内缺蛋问题持续延烧,train/img/2136.jpg,0
1925,唐山被打女孩现状看图一还真的有二楼刚好在二楼门正下方有一摊雪迹视频里一开始帮忙的黑衣服女生确实在白色衣服女孩被打的时候一直没有出现过灰色衣服女孩中间,train/img/1346.jpg,1
3252,海南今日继续发布台风二级预警记者从海南省气象局获悉台风暹芭在靠近华南沿海过程中,train/img/2673.jpg,0
2454, 蒙大拿州接近成为第一个全面禁止TikTok的州美联社以此为题报道称,train/img/1875.jpg,0
3220,据英媒报道英国首相鲍里斯约翰逊将于7日宣布辞去首相职务,train/img/2641.jpg,0
2067,国家主席习近平7月28日晚应约同美国总统拜登通电话两国元首就中美关系以及双方关心的问题进行了坦率沟通和交流,train/img/1488.jpg,0
2043,11日6时继续发布受冷空气大风影响,train/img/1464.jpg,0
779,吉林离婚率达71.51重庆离婚率超过50这是怎么回事情感语录在公司人缘很好是什么体验 ,train/img/200.jpg,1
2769,记者从重庆市巴南区委宣传部了解到经86小时全力扑救,train/img/2190.jpg,0
1951,浙江新增74例本土确诊被包围了我在湖州瑟瑟发抖泪 ,train/img/1372.jpg,1
3858,东部战区新闻发言人施毅陆军大校10日表示4月8日至10日,train/img/3279.jpg,0
314,关于9月10日CA403航班事件，初步判断系发动机机械故障所引发，目前正在进一步调查。面对突发情况，机组按照程序妥善处置，机上旅客积极配合，顺利完成紧急撤离。在樟宜机场的协助下，已做好旅客安置工作。对,test/img/1043.jpg,0
2526,主伞打开的画面好像棒棒糖太空出差半年的航天员翟志刚王亚平叶光富即将返回地面迎接航天员回家 ,train/img/1947.jpg,0
2639,新华社北京4月7日电中共中央台办发言人7日受权宣布对台独顽固分子萧美琴实施制裁发言人说,train/img/2060.jpg,0
2589,8月4日中国外交部副部长邓励奉命就七国集团外长以及欧盟外交与安全政策高级代表发表涉台消极声明紧急召见有关欧洲国家和欧盟驻华使节,train/img/2010.jpg,0
1175,看到网友发第二天去巷子里面的照片说本来那里一直有监控然后第二天一早上过去就看到被拆了刚看见俩小时就被封费解费解所以真的很不放心为什么整网一下子全都,train/img/596.jpg,1
3954,2023年4月12日国台办发言人朱凤莲答记者问,train/img/3375.jpg,0
107,王刚 我对我和全队表现感到耻辱大家都说王刚还有份耻辱心，但被打进医院了，emmm这很难评[二哈],test/img/836.jpg,1
145,看看兌現了幾個,test/img/874.jpg,1
7128,西安疫情期间捐赠的菜烧饼全当垃圾扔了也不给老百姓吃这是谁的不作为还不让发视频删的快 ,val/img/143.jpg,1
682,这片神奇土地上从来不缺乏神奇的事情我只是好奇当事人的心情当事人回应摆摊日入9000质疑 ,train/img/103.jpg,1
1847,警方通报呼和浩特一女子坠亡 ,train/img/1268.jpg,1
3268,好想上去给他掸一掸iPanda熊猫频道 ,train/img/2689.jpg,0
2680,当地时间3月25日,train/img/2101.jpg,0
2644,早安你好愿你卸下内心的无形束缚,train/img/2065.jpg,0
2660,彭博社4月10日文章原题中国可能用不了多久就不再需要西方技术了西方国家对与中国分享技术越来越谨慎,train/img/2081.jpg,0
3819,3月29日我国首型固体捆绑中型运载火箭长征六号改在太原卫星发射中心成功发射,train/img/3240.jpg,0
3032,乌克兰媒体当地时间9日报道称乌克兰国家核电公司当天发布消息称,train/img/2453.jpg,0
1937,网曝幼儿园老师疑因孩子说话 剪了多位幼儿上嘴唇唇系带近日有网友爆料山东烟台金凤幼儿园一幼师剪了多位幼儿的上嘴唇唇系带被剪了十几个孩子并且不是第一天,train/img/1358.jpg,1
4000,当地时间5月6日美国疾病控制和预防中心表示,train/img/3421.jpg,0
2763,据中央纪委国家监委驻国家体育总局纪检监察组河南省纪委监委消息中国赛艇协会中国皮划艇协会原主席刘爱杰涉嫌严重违纪违法目前正接受中央纪委国家监委驻国家体育总局纪检监察组和河南省监察委员会审查调查,train/img/2184.jpg,0
2906,当地时间4月3日美国前总统特朗普抵达位于纽约曼哈顿的特朗普大厦,train/img/2327.jpg,0
2486,5月29日在北京市新型冠状病毒肺炎疫情防控工作第349场新闻发布会上,train/img/1907.jpg,0
659,分享图片 ,train/img/80.jpg,1
3392,3月29日晚浙江玉环发生一起两车碰撞事故,train/img/2813.jpg,0
751,网图家庭或学生燃放鞭炮将取消孩子三好学生评选资格河南平舆又想起天通苑那四位了孩子是他们软肋 ,train/img/172.jpg,1
67,上半年市场难，新零售和新团购渠道层出不穷，压力最大的确实是产业链条终端的烟酒店2万家“烟酒店”倒闭，河南怎么了？,test/img/796.jpg,1
3510,今天中午吃什么小新决定吃饺子,train/img/2931.jpg,0
3868,8月22日024时31个省自治区直辖市和新疆生产建设兵团报告新增确诊病例382例,train/img/3289.jpg,0
1461,跪求今晚解封一定要让我周末顺利买买买苦涩 ,train/img/882.jpg,1
3808,据国家卫健委3月30日024时,train/img/3229.jpg,0
7007,哈哈哈哈哈哈乌克兰是唯一受中国核保护的国家原来我才是那个真正懂中国的人酷 ,val/img/22.jpg,1
2822,4月22日以来北京朝阳累计报告123例感染者4月30日在北京市新型冠状病毒肺炎疫情防控工作第320场新闻发布会上,train/img/2243.jpg,0
2662, 据法新社报道波兰总理莫拉维茨基13日访问美国期间对法国总统马克龙关于欧洲不应做美国附庸言论表达不满,train/img/2083.jpg,0
688,关于网络流传的这幅截图由于关注度太高我暂时设置成不可见状态因为尽管找到了同名微博但未在其微博中找到相对应的内容另外该截图左下角的定位是网友关,train/img/109.jpg,1
2551,马文义在平均海拔3700米的泽库草原,train/img/1972.jpg,0
1720,杭州下沙杀人钱塘江连环杀人 案 是真的嘛 大晚上的 刚刚看了聊天记录 ,train/img/1141.jpg,1
7269,4月14日下午国防部新闻发言人谭克非大校发布信息应俄罗斯国防部长绍伊古邀请,val/img/284.jpg,0
2986,中央气象台连续7天发高温红色预警据中国天气 8月18日白天,train/img/2407.jpg,0
1139,兴光A9彷徨无助的我们得不到时代的救赎 ,train/img/560.jpg,1
3729,记者从道外区委宣传部获悉3月25日17时20分,train/img/3150.jpg,0
3338, 强龙卷风雷暴等极端天气3月31日袭击美国中西部和南部地区多州造成人员伤亡和大面积断电,train/img/2759.jpg,0
3470, 据路透社报道日本政府31日表示计划限制6类23种芯片制造设备的出口,train/img/2891.jpg,0
3544,多名干部因赋红码事件被处分经查郑州市委政法委常务副书记市新冠肺炎疫情防控指挥部社会管控指导部部长冯献彬,train/img/2965.jpg,0
2071,经河南许昌公安机关进一步侦查发现以犯罪嫌疑人吕奕为首的犯罪团伙非法控制禹州新民生等4家村镇银行涉嫌实施系列严重犯罪,train/img/1492.jpg,0
857,网传高原地区青海沙柳河景区发现一只大熊猫它怎么跑过去的 ,train/img/278.jpg,1
3240,很多人去名胜古迹游玩经常会有这样的困惑为什么景区中古人书写的牌匾,train/img/2661.jpg,0
1851,bad news ,train/img/1272.jpg,1
7346,特朗普被起诉事件持续引发关注据俄新社Vesti.,val/img/361.jpg,0
1071,安徽宿松女孩汪月 防止图挂掉以下文字版六点发现孩子不见了之后去问孩子朋友的家长朋友家长说今天没有见到孩子直到报警之后查出孩子和朋友出去玩的监控录,train/img/492.jpg,1
3601,德云社宣布已辞退陈霄华 德云社 ,train/img/3022.jpg,0
3553, 外交部发言人毛宁主持3月31日的例行记者会会上有记者提问说洪都拉斯同中国建交后,train/img/2974.jpg,0
3276,8月20日6名港独组织成员在香港特区区域法院承认串谋颠覆国家政权罪,train/img/2697.jpg,0
2390,美国总统拜登当地时间20日首次否决了一项已在国会通过的关于投资规定的法案据美国有线电视新闻网CNN23日消息,train/img/1811.jpg,0
3249,中方制裁佩洛西美国国会众议长佩洛西不顾中方严重关切和坚决反对执意窜台严重干涉中国内政,train/img/2670.jpg,0
2572,在枪支暴力事件接连不断的背景下14日,train/img/1993.jpg,0
1264,离婚率高到这个地步那么相关的法律是不是要改改了你看吉林 ,train/img/685.jpg,1
72,下午我想着再看看有没有结婚的，结果怎么直接不播了......,test/img/801.jpg,1
2556,中国科学院院士著名化工专家天津大学 教授余国琮昨天因病逝世享年100岁,train/img/1977.jpg,0
3337,今天的国宝睡前故事来自湖南省博物馆藏品隶书阴阳五行,train/img/2758.jpg,0
7234,4月26日024时31个省自治区直辖市和新疆生产建设兵团报告新增确诊病例1824例,val/img/249.jpg,0
1047,俄罗斯乌克兰前线战况战争中最受伤的永远是老百姓动图为被征召即将上战场的乌克兰男子和女儿妻子告别的画面仅仅几天前这名男子也许是出色的教师也,train/img/468.jpg,1
7208,记者从9日晚举行的新疆维吾尔自治区新冠肺炎疫情防控工作发布会上获悉新疆伊犁哈萨克自治州对离伊人员在48小时内2次核酸阴性的基础上增加抗原检测,val/img/223.jpg,0
7174,中国地震台网正式测定06月10日01时28分在四川阿坝州马尔康市北纬32.25度,val/img/189.jpg,0
3987,东航云南有限公司董事长孙世英在23日的新闻发布会上表示东航正全面开展安全隐患大排查,train/img/3408.jpg,0
22,9月7日，网友爆料深圳市宝安区金碧实验学校，把不在学校订餐的孩子赶出教室，让他们淋着雨吃饭，并且禁止家长送餐。在此基础上不在学校订餐的学生还不能进入教室午休...,test/img/751.jpg,1
1846,烧烤店被打女子已无生命危险说是打得最重的那个死了真的假的 ,train/img/1267.jpg,1
3552,9月中国人民抗日战争胜利77周年,train/img/2973.jpg,0
1141,小號切換失敗了吧 ,train/img/562.jpg,1
913,唐山被打女生去世 ,train/img/334.jpg,1
1349,湖北省禁养大型犬 这是知情人透漏武汉被抓走的狗狗它们被抓进了犬留所后有的被送进动物园当饲料有的被整笼整笼地溺死还有的大狗就卖给狗贩子留下小,train/img/770.jpg,1
2765, 据法新社3日最新消息波兰政府表示,train/img/2186.jpg,0
2890, 据白俄罗斯通讯社报道白俄罗斯总统卢卡申科3月31日在向白俄罗斯人民和国民会议发表年度讲话时表示,train/img/2311.jpg,0
1808,老照片1888年李鸿章次女李菊耦在北京家中留影这年她嫁给了四十一岁的张佩纶官至都察院左副都御史此时的张佩纶系三婚而李菊耦时年二十二因李,train/img/1229.jpg,1
3423,据国家发展改革委消息针对近期生猪市场出现盲目压栏惜售等非理性行为,train/img/2844.jpg,0
3749,8月15日0至24时新疆维吾尔自治区新增确诊病例12例,train/img/3170.jpg,0
2016,哈哈是中国铁路哈尔滨局集团有限公司哈尔滨车辆段的简称在这里修竣完成的铁路货车,train/img/1437.jpg,0
2494,据路透社3月30日报道位于荷兰海牙的国际法院裁定美国冻结伊朗财产不合法,train/img/1915.jpg,0
3391,中国足球协会18日发布关于进一步加强裁判管理工作的通知以下简称通知要求各会员协会裁委会裁判监督裁判员严肃工作纪律,train/img/2812.jpg,0
341,据日本共同社最新消息，日本政府表示，日本外相林芳正9日对乌克兰进行了一次“未经宣布的访问”，以展示对乌克兰抵御俄罗斯“入侵”的支持。 共同社称，这是自俄罗斯于2022年2月对乌克兰发起特别军事行动以来,test/img/1070.jpg,0
709,"俄罗斯表示将向阵亡俄罗斯士兵的家属支付 11,000 卢布约合 104 美元笑cry俄罗斯乌克兰 ",train/img/130.jpg,1
1623,铁门铁窗铁锁链 呼和浩特兴光A9 ,train/img/1044.jpg,1
1902,目前还没阳性的人的生活状态各地疫情走势与大数据预测基本一致今天去羊圈转一圈这个地方可以说是沦陷了二次阳的人也很多祈祷自己多福吧大人阳了还好说毕,train/img/1323.jpg,1
2329,今天上午我国第三艘航空母舰下水命名仪式举行,train/img/1750.jpg,0
916,小区内直接开始烧了 ,train/img/337.jpg,1
2922,20日哈尔滨市应对新冠肺炎疫情工作指挥部发布第60号公告,train/img/2343.jpg,0
1390,烈士子女等高考最多可加20分 不应提这样的问题为国牺牲与值不值20分能相提并论可以用其他方式补偿烈士子女比如未成年时经济照顾直接保送上学参加工作时给,train/img/811.jpg,1
1728,基辅被击中的居民楼伤亡不详应是俄军导弹袭击中被击中的俄罗斯乌克兰关注俄乌局势最新进展 ,train/img/1149.jpg,1
729,湖南李先生送5岁女儿上幼儿园担心孩子哭闹他站在教室外看监控屏突然看到老师打了女儿一耳光李先生冲进教室扇了老师一巴掌他要求回看监控没想到老师还,train/img/150.jpg,1
7138,安徽宿松女孩汪月 ,val/img/153.jpg,1
3317,安徽泗县所有人员足不出户 为尽快遏制疫情扩散蔓延势头保障人民群众生命安全和身体健康,train/img/2738.jpg,0
2987,在实现中华民族伟大复兴的征程上中国共产党是先锋队,train/img/2408.jpg,0
1252,唐山受伤女子目前伤情稳定谁能给个解释 ,train/img/673.jpg,1
2411,格萨尔王是我国著名的少数民族史诗以口耳相传的方式传唱了千年,train/img/1832.jpg,0
1558,等待巨震吧看看不全部以美元出口的市场会有什么样的反应 ,train/img/979.jpg,1
1950,呼和浩特疫情防控呼和浩特星光a9呼和浩特 呼和浩特真是个没有温度的城市天价蔬菜包 58万的通行证 梵克雅宝的发言人 被焊死的单元门权力至上的呼和,train/img/1371.jpg,1
7229, 苏州科技大学 官方微博发布情况说明针对网民质疑我校材料科学与工程学院硕士研究生调剂录取环节出现的舆情问题学校高度重视,val/img/244.jpg,0
1930,广西警察学院广西警察学院 这个人是贵校培养出来的么贵校的老师真的是这么教学生的么以偏概全歪曲历史事实么 ,train/img/1351.jpg,1
3535, 总统要求欧洲独立和主权是完全正确的我们是美国的盟友,train/img/2956.jpg,0
2320, 据美国有线电视新闻网CNN消息现年69岁的小罗伯特肯尼迪提交文件,train/img/1741.jpg,0
7077,女大学生做得过分吗大家评一评女大学生扶起自己跌倒的老人打了120并陪同去了医院拿出自己的生活费垫付了一千多元医药费老人的儿女到医院后老人却一口,val/img/92.jpg,1
1407,我发现针对峨眉山猴子的公检法系统已初步完善 ,train/img/828.jpg,1
2226,近日有网友爆料称,train/img/1647.jpg,0
7325,长沙倒塌房屋房主已被警方控制记者从发生在湖南省长沙市望城区的居民自建房倒塌事故救援现场获悉截至30日7时30分,val/img/340.jpg,0
3876,科学技术是生产力而且是第一生产力,train/img/3297.jpg,0
3051,据雁塔公安 关于网传女子景区看演出疑被骚扰事件我局正在全力开展调查工作,train/img/2472.jpg,0
7190,3月25日024时上海市新增本土新冠肺炎确诊病例38例和无症状感染者2231例,val/img/205.jpg,0
2841,上海市卫健委通报 4月23日024时上海新增本土新冠肺炎确诊病例1401例和无症状感染者19657例,train/img/2262.jpg,0
3561,据韩联社28日报道美国核动力航母尼米兹号当天上午驶入釜山作战基地,train/img/2982.jpg,0
2370,6月7日在北京市新型冠状病毒肺炎疫情防控工作第358场新闻发布会上,train/img/1791.jpg,0
936,你们觉得明年会实施吗至少这样会有三点好处1.鼓励生育多生孩子2.独立女性越来越多她们靠自己的收入能养得起自己和孩子不需要靠老公养3.大城,train/img/357.jpg,1
3242, 据中央纪委国家监委驻教育部纪检监察组山东省纪委监委消息日前中央纪委国家监委驻教育部纪检监察组山东省监察委员会对教育部体育卫生与艺术教育司原司长王登峰严重违纪违法问题进行了纪律审查 ,train/img/2663.jpg,0
2780, 据北京公交警方 通报近日有网民反映在花园桥地铁站一男子故意裸露下体,train/img/2201.jpg,0
323, 9月10日，重庆警方发布警情通报：9月10日凌晨1时许，万州区警方接陈某 (女，45岁，万州区人) 报警求助，称其在牌楼街道家中被醉酒的李某(男，45岁，万州区人。系陈某前夫，2019年离婚，但仍同,test/img/1052.jpg,0
33,灵隐寺出奶茶了灵隐好运奶茶 喝灵隐奶茶，享佛门好运[哈哈]。看来咖啡、奶茶很有市场呀！,test/img/762.jpg,1
1368,唐山被打女生去世这种恶魔如果被放出来唐山的女生就不要出门了太可怕了 ,train/img/789.jpg,1
240,当地时间9月10日起，印度北方邦连降暴雨。据印度媒体13日报道，截至目前，暴雨已造成29人死亡。   ,test/img/969.jpg,0
1830,分享图片 ,train/img/1251.jpg,1
276, 警情通报：2023年9月11日18时03分，淄博市公安局张店分局体育场派出所接指挥中心指令：一男子在金晶大道东一街某店铺前持刀捅伤一女子。接警后，处警民警迅速赶至现场，将嫌疑人当场控制。经查，因感情,test/img/1005.jpg,0
1837,辉瑞某负责人致力于推广新冠特效药现在死于新冠不知道大家感想如何从抗疫开始我们的中医药在治疗方面成效显著尤其清肺排毒汤和各方家研发的,train/img/1258.jpg,1
2296,取快递外出做完核酸后怎样正确消毒,train/img/1717.jpg,0
